frame,video_time_s,run_elapsed_s,position_raw_percent,position_clamped_percent,position_smooth_percent,marker_progress
389,77.8,112.5994344042838,0.7390303424954823,0.7390303424954823,0.7390303424954823,"{""10"": 0.007452738312967516, ""11"": 0.00732786853694213}"
390,78.0,112.7994344042838,0.9499065657548094,0.9499065657548094,0.9499065657548094,"{""10"": 0.009425568633907989, ""11"": 0.0095725626811882}"
391,78.2,112.9994344042838,1.191417266159618,1.191417266159618,1.191417266159618,"{""10"": 0.012239609001536332, ""11"": 0.011588736321656029}"
392,78.4,113.1994344042838,1.4737748267832245,1.4737748267832245,1.4737748267832245,"{""10"": 0.014891408025735919, ""11"": 0.014584088509928572}"
393,78.6,113.3994344042838,1.761609235452115,1.761609235452115,1.761609235452115,"{""10"": 0.017545323576427425, ""11"": 0.017686861132614876}"
394,78.8,113.5994344042838,2.374361301683924,2.374361301683924,2.374361301683924,"{""10"": 0.02383925071578111, ""11"": 0.023647975317897366}"
395,79.0,113.7994344042838,2.700525807956342,2.700525807956342,2.700525807956342,"{""10"": 0.026992218396312127, ""11"": 0.027018297762814714}"
396,79.2,113.9994344042838,3.4619813692913297,3.4619813692913297,3.4619813692913297,"{""10"": 0.03477906991997958, ""11"": 0.03446055746584701}"
397,79.4,114.1994344042838,3.8914292528371046,3.8914292528371046,3.8914292528371046,"{""10"": 0.03923434313404566, ""11"": 0.038594241922696434}"
398,79.6,114.3994344042838,4.58811526357988,4.58811526357988,4.58811526357988,"{""10"": 0.046087921512328094, ""11"": 0.04567438375926951}"
399,79.8,114.5994344042838,5.363742903048912,5.363742903048912,5.363742903048912,"{""10"": 0.05397717073077761, ""11"": 0.05329768733020064}"
400,80.0,114.7994344042838,6.073304145530349,6.073304145530349,6.073304145530349,"{""10"": 0.06130883272532234, ""11"": 0.06015725018528464}"
401,80.2,114.9994344042838,7.053618836814411,7.053618836814411,7.053618836814411,"{""10"": 0.0711221027819529, ""11"": 0.06995027395433533}"
402,80.4,115.1994344042838,8.305228218314063,8.305228218314063,8.305228218314063,"{""10"": 0.08358663341862238, ""11"": 0.08251793094765889}"
403,80.6,115.3994344042838,9.249909164056124,9.249909164056124,9.249909164056124,"{""10"": 0.0932677988594609, ""11"": 0.09173038442166159}"
404,80.8,115.5994344042838,10.33920567202354,10.33920567202354,10.33920567202354,"{""10"": 0.10450734218410743, ""11"": 0.10227677125636339}"
405,81.0,115.7994344042838,11.599505976734505,11.599505976734505,11.599505976734505,"{""10"": 0.11681954667846471, ""11"": 0.1151705728562254}"
406,81.2,115.9994344042838,12.745674116474081,12.745674116474081,12.745674116474081,"{""10"": 0.12831305019787614, ""11"": 0.12660043213160552}"
407,81.4,116.1994344042838,13.74407085701006,13.74407085701006,13.74407085701006,"{""10"": 0.13841906348147903, ""11"": 0.1364623536587222}"
408,81.6,116.3994344042838,14.915503813978455,14.915503813978455,14.915503813978455,"{""10"": 0.15027170899539868, ""11"": 0.14803836728417044}"
409,81.8,116.5994344042838,16.038713922907288,16.038713922907288,16.038713922907288,"{""10"": 0.16161604434915308, ""11"": 0.15915823410899266}"
410,82.0,116.7994344042838,17.18672984507897,17.18672984507897,17.18672984507897,"{""10"": 0.17331177670823766, ""11"": 0.17042282019334168}"
411,82.2,116.9994344042838,18.34722764151466,18.34722764151466,18.34722764151466,"{""10"": 0.18477894408170942, ""11"": 0.18216560874858378}"
412,82.4,117.1994344042838,19.43806974900164,19.43806974900164,19.43806974900164,"{""10"": 0.1957243265228222, ""11"": 0.19303706845721064}"
413,82.6,117.3994344042838,20.610894283871968,20.610894283871968,20.610894283871968,"{""10"": 0.2073010455157927, ""11"": 0.20491684016164666}"
414,82.8,117.5994344042838,21.697435072664216,21.697435072664216,21.697435072664216,"{""10"": 0.21862228252859336, ""11"": 0.21532641892469098}"
415,83.0,117.7994344042838,22.859359790005524,22.859359790005524,22.859359790005524,"{""10"": 0.23018409701351705, ""11"": 0.22700309878659342}"
416,83.2,117.9994344042838,24.046549661872696,24.046549661872696,24.046549661872696,"{""10"": 0.24190566169974245, ""11"": 0.23902533153771144}"
417,83.4,118.1994344042838,25.251895555762694,25.251895555762694,25.251895555762694,"{""10"": 0.254049948089737, ""11"": 0.2509879630255168}"
418,83.6,118.3994344042838,26.489387788057705,26.489387788057705,26.489387788057705,"{""10"": 0.26669685630839873, ""11"": 0.26309089945275543}"
419,83.8,118.5994344042838,27.73296332340226,27.73296332340226,27.73296332340226,"{""10"": 0.2789175595176038, ""11"": 0.27574170695044137}"
420,84.0,118.7994344042838,29.05343150620302,29.05343150620302,29.05343150620302,"{""10"": 0.29209628463257575, ""11"": 0.2889723454914847}"
421,84.2,118.9994344042838,30.391953733380173,30.391953733380173,30.391953733380173,"{""10"": 0.305630088845133, ""11"": 0.30220898582247047}"
422,84.4,119.1994344042838,31.795401828382236,31.795401828382236,31.795401828382236,"{""10"": 0.3195951922347005, ""11"": 0.3163128443329442}"
423,84.6,119.3994344042838,33.11691708009055,33.11691708009055,33.11691708009055,"{""10"": 0.33300789663628494, ""11"": 0.3293304449655261}"
424,84.8,119.5994344042838,34.41386281706157,34.41386281706157,34.41386281706157,"{""10"": 0.34596971648928754, ""11"": 0.34230753985194384}"
425,85.0,119.7994344042838,35.66334763971085,35.66334763971085,35.66334763971085,"{""10"": 0.35824427532726283, ""11"": 0.35502267746695415}"
426,85.2,119.9994344042838,36.91479710585511,36.91479710585511,36.91479710585511,"{""10"": 0.37082618170785514, ""11"": 0.367469760409247}"
427,85.4,120.1994344042838,38.22979351475729,38.22979351475729,38.22979351475729,"{""10"": 0.38397089472607865, ""11"": 0.38062497556906716}"
428,85.6,120.3994344042838,39.50524358011649,39.50524358011649,39.50524358011649,"{""10"": 0.3966301187820388, ""11"": 0.39347475282029104}"
429,85.8,120.5994344042838,40.80425862325774,40.80425862325774,40.80425862325774,"{""10"": 0.4096050090646859, ""11"": 0.4064801634004689}"
430,86.0,120.7994344042838,42.01781852800433,42.01781852800433,42.01781852800433,"{""10"": 0.4217219273984181, ""11"": 0.4186344431616684}"
431,86.2,120.9994344042838,43.24639515455814,43.24639515455814,43.24639515455814,"{""10"": 0.43397806352743523, ""11"": 0.4309498395637275}"
432,86.4,121.1994344042838,44.512285074176894,44.512285074176894,44.512285074176894,"{""10"": 0.44672713556094873, ""11"": 0.44351856592258915}"
433,86.6,121.3994344042838,45.71046319177151,45.71046319177151,45.71046319177151,"{""10"": 0.45868976170607245, ""11"": 0.4555195021293578}"
434,86.8,121.5994344042838,46.99825540083018,46.99825540083018,46.99825540083018,"{""10"": 0.4715801748286254, ""11"": 0.4683849331879782}"
435,87.0,121.7994344042838,48.263013838116464,48.263013838116464,48.263013838116464,"{""10"": 0.48413263208898727, ""11"": 0.48112764467334207}"
436,87.2,121.9994344042838,49.591241812367294,49.591241812367294,49.591241812367294,"{""10"": 0.4975132133785336, ""11"": 0.4943116228688122}"
437,87.4,122.1994344042838,50.91059059768863,50.91059059768863,50.91059059768863,"{""10"": 0.5108249304646985, ""11"": 0.5073868814890743}"
438,87.6,122.3994344042838,52.31865245263828,52.31865245263828,52.31865245263828,"{""10"": 0.5247304700374779, ""11"": 0.5216425790152878}"
439,87.8,122.5994344042838,53.795490525662714,53.795490525662714,53.795490525662714,"{""10"": 0.5394024122266343, ""11"": 0.53650739828662}"
440,88.0,122.7994344042838,55.338947778908796,55.338947778908796,55.338947778908796,"{""10"": 0.5549431032422375, ""11"": 0.5518358523359386}"
441,88.2,122.9994344042838,56.852446426897885,56.852446426897885,56.852446426897885,"{""10"": 0.570054025170838, ""11"": 0.5669949033671196}"
442,88.4,123.1994344042838,58.295828111274005,58.295828111274005,58.295828111274005,"{""10"": 0.5845387227761859, ""11"": 0.5813778394492943}"
443,88.6,123.3994344042838,59.6815017268145,59.6815017268145,59.6815017268145,"{""10"": 0.5983447084125567, ""11"": 0.5952853261237332}"
444,88.8,123.5994344042838,61.2262273151523,61.2262273151523,61.2262273151523,"{""10"": 0.6135603451786452, ""11"": 0.610964201124401}"
445,89.0,123.7994344042838,62.58569228833022,62.58569228833022,62.58569228833022,"{""10"": 0.627314095620637, ""11"": 0.6243997501459674}"
446,89.2,123.9994344042838,63.9149670862807,63.9149670862807,63.9149670862807,"{""10"": 0.6407559791161007, ""11"": 0.6375433626095132}"
447,89.4,124.1994344042838,65.22123680708948,65.22123680708948,65.22123680708948,"{""10"": 0.6537215512607435, ""11"": 0.6507031848810462}"
448,89.6,124.3994344042838,66.56857806264553,66.56857806264553,66.56857806264553,"{""10"": 0.6671286356468236, ""11"": 0.664242925606087}"
449,89.8,124.5994344042838,67.92058301519945,67.92058301519945,67.92058301519945,"{""10"": 0.680648893092227, ""11"": 0.6777627672117621}"
450,90.0,124.7994344042838,69.23956189127661,69.23956189127661,69.23956189127661,"{""10"": 0.6935898479009657, ""11"": 0.6912013899245664}"
451,90.2,124.9994344042838,70.50179874065734,70.50179874065734,70.50179874065734,"{""10"": 0.7065157769459408, ""11"": 0.703520197867206}"
452,90.4,125.1994344042838,71.73974216407366,71.73974216407366,71.73974216407366,"{""10"": 0.7189025411717632, ""11"": 0.71589230210971}"
453,90.6,125.3994344042838,73.05596625540032,73.05596625540032,73.05596625540032,"{""10"": 0.7320535981001945, ""11"": 0.7290657270078119}"
454,90.8,125.5994344042838,74.26232633190834,74.26232633190834,74.26232633190834,"{""10"": 0.7440984230362278, ""11"": 0.7411481036019392}"
455,91.0,125.7994344042838,75.53203104717096,75.53203104717096,75.53203104717096,"{""10"": 0.7566853728021086, ""11"": 0.7539552481413109}"
456,91.2,125.9994344042838,76.74133938190782,76.74133938190782,76.74133938190782,"{""10"": 0.7686960871236104, ""11"": 0.7661307005145461}"
457,91.4,126.1994344042838,78.07784681074898,78.07784681074898,78.07784681074898,"{""10"": 0.7823027657773998, ""11"": 0.77925417043758}"
458,91.6,126.3994344042838,79.44336033354921,79.44336033354921,79.44336033354921,"{""10"": 0.7958740359476877, ""11"": 0.7929931707232964}"
459,91.8,126.5994344042838,80.94872875105992,80.94872875105992,80.94872875105992,"{""10"": 0.8107283837060942, ""11"": 0.8082461913151042}"
460,92.0,126.7994344042838,82.71411586532795,82.71411586532795,82.71411586532795,"{""10"": 0.8286321431854509, ""11"": 0.8256501741211082}"
461,92.2,126.9994344042838,83.98502773217815,83.98502773217815,83.98502773217815,"{""10"": 0.8411581865720432, ""11"": 0.8385423680715197}"
462,92.4,127.1994344042838,85.4786966308123,85.4786966308123,85.4786966308123,"{""10"": 0.8559895348793702, ""11"": 0.8535843977368757}"
463,92.6,127.3994344042838,87.09702201869887,87.09702201869887,87.09702201869887,"{""10"": 0.872007316861517, ""11"": 0.8699331235124604}"
464,92.8,127.5994344042838,88.67922711318326,88.67922711318326,88.67922711318326,"{""10"": 0.8877894330535341, ""11"": 0.8857951092101309}"
465,93.0,127.7994344042838,89.82483166223692,89.82483166223692,89.82483166223692,"{""10"": 0.8991301219794211, ""11"": 0.8973665112653172}"
466,93.2,127.9994344042838,91.17587486389328,91.17587486389328,91.17587486389328,"{""10"": 0.9124676925306848, ""11"": 0.9110498047471808}"
467,93.4,128.1994344042838,92.42452855841098,92.42452855841098,92.42452855841098,"{""10"": 0.9248472377448855, ""11"": 0.9236433334233344}"
468,93.6,128.3994344042838,93.22578567131615,93.22578567131615,93.22578567131615,"{""10"": 0.9328218978362615, ""11"": 0.9316938155900616}"
469,93.8,128.59943440428378,93.98521018621241,93.98521018621241,93.98521018621241,"{""10"": 0.9404071012571145, ""11"": 0.9392971024671337}"
470,94.0,128.7994344042838,94.60367938281902,94.60367938281902,94.60367938281902,"{""10"": 0.9463224282657116, ""11"": 0.945751159390669}"
471,94.2,128.99943440428382,95.18865909702694,95.18865909702694,95.18865909702694,"{""10"": 0.9523389015660524, ""11"": 0.9514342803744865}"
472,94.4,129.1994344042838,95.69892208844077,95.69892208844077,95.69892208844077,"{""10"": 0.9573654394232187, ""11"": 0.9566130023455965}"
473,94.6,129.3994344042838,96.16610354927714,96.16610354927714,96.16610354927714,"{""10"": 0.9619041311374024, ""11"": 0.9614179398481404}"
474,94.8,129.59943440428378,96.55394683278513,96.55394683278513,96.55394683278513,"{""10"": 0.9657372857536517, ""11"": 0.9653416509020509}"
475,95.0,129.7994344042838,97.00783747896185,97.00783747896185,97.00783747896185,"{""10"": 0.9702107814726937, ""11"": 0.9699459681065433}"
476,95.2,129.99943440428382,97.35324495519033,97.35324495519033,97.35324495519033,"{""10"": 0.9737403719299108, ""11"": 0.9733245271738957}"
477,95.4,130.1994344042838,97.76105341052664,97.76105341052664,97.76105341052664,"{""10"": 0.9777695759247038, ""11"": 0.9774514922858291}"
478,95.6,130.3994344042838,98.11996674063596,98.11996674063596,98.11996674063596,"{""10"": 0.9813743094203523, ""11"": 0.9810250253923669}"
479,95.8,130.59943440428378,98.41843999193584,98.41843999193584,98.41843999193584,"{""10"": 0.9840074243940603, ""11"": 0.9843613754446565}"
480,96.0,130.7994344042838,98.77558712693136,98.77558712693136,98.77558712693136,"{""10"": 0.9880918211019117, ""11"": 0.9874199214367154}"
481,96.2,130.99943440428382,99.05928321640216,99.05928321640216,99.05928321640216,"{""10"": 0.9906778905939291, ""11"": 0.990507773734114}"
482,96.4,131.1994344042838,99.37503379496538,99.37503379496538,99.37503379496538,"{""10"": 0.9937291676789799, ""11"": 0.9937715082203277}"
483,96.6,131.3994344042838,99.68322294059524,99.68322294059524,99.68322294059524,"{""10"": 0.9970015648784243, ""11"": 0.9966628939334804}"
484,96.8,131.59943440428378,99.97582557196252,99.97582557196252,99.91625186199926,"{""10"": 0.9997210276435992, ""11"": 0.9997954837956513}"
485,97.0,131.7994344042838,99.97081080620565,99.97081080620565,99.97081080620565,"{""10"": 0.9996123117465514, ""11"": 0.9998039043775615}"
486,97.2,131.99943440428382,99.91625186199926,99.91625186199926,99.97582557196252,"{""10"": 0.9991306273527625, ""11"": 0.9991944098872225}"
487,97.4,132.1994344042838,99.99278165022227,99.99278165022227,99.99278165022227,"{""10"": 0.9999973676226264, ""11"": 0.9998582653818192}"
488,97.6,132.3994344042838,100.00291415553657,100,99.99818057006298,"{""10"": 0.9998618157592531, ""11"": 1.0001964673514783}"
489,97.8,132.59943440428378,99.99818057006298,99.99818057006298,99.99818057006298,"{""10"": 0.9999002755208968, ""11"": 1.000063335880363}"
490,98.0,132.7994344042838,100.00574120619463,100,99.99989072028917,"{""10"": 1.0001760525937051, ""11"": 0.9999387715301875}"
491,98.2,132.99943440428382,99.99218954215195,99.99218954215195,99.99818057006298,"{""10"": 0.9999245853680575, ""11"": 0.9999192054749815}"
492,98.4,133.1994344042838,99.99989072028917,99.99989072028917,99.99427040674986,"{""10"": 0.9998641579087297, ""11"": 1.0001336564970538}"
493,98.6,133.3994344042838,99.99427040674986,99.99427040674986,99.99218954215195,"{""10"": 0.9998348273854708, ""11"": 1.0000505807495266}"
494,98.8,133.59943440428378,99.83330700349022,99.83330700349022,99.83330700349022,"{""10"": 0.9982876358312022, ""11"": 0.9983785042386023}"
495,99.0,133.7994344042838,99.432496706231,99.432496706231,99.432496706231,"{""10"": 0.9942067873494155, ""11"": 0.9944431467752046}"
496,99.2,133.99943440428382,98.78579058362153,98.78579058362153,98.78579058362153,"{""10"": 0.9878550433399145, ""11"": 0.9878607683325163}"
497,99.4,134.1994344042838,98.16312846694262,98.16312846694262,98.16312846694262,"{""10"": 0.9818322979446754, ""11"": 0.9814302713941768}"
498,99.6,134.3994344042838,97.29771595854287,97.29771595854287,97.29771595854287,"{""10"": 0.9732549912320169, ""11"": 0.9726993279388405}"
499,99.8,134.59943440428378,96.15704162806881,96.15704162806881,96.15704162806881,"{""10"": 0.9618574302276303, ""11"": 0.9612834023337461}"
500,100.0,134.7994344042838,94.90551871143913,94.90551871143913,94.90551871143913,"{""10"": 0.9495592434331567, ""11"": 0.948551130795626}"
501,100.2,134.99943440428382,93.60685791071002,93.60685791071002,93.60685791071002,"{""10"": 0.9365921603280837, ""11"": 0.9355449978861166}"
502,100.4,135.1994344042838,92.28064877937034,92.28064877937034,92.28064877937034,"{""10"": 0.9236120374209875, ""11"": 0.9220009381664195}"
503,100.6,135.3994344042838,91.3402794364099,91.3402794364099,91.3402794364099,"{""10"": 0.9140904013535378, ""11"": 0.9127151873746601}"
504,100.8,135.59943440428378,90.20341102358383,90.20341102358383,90.20341102358383,"{""10"": 0.9029038656964901, ""11"": 0.9011643547751863}"
505,101.0,135.7994344042838,88.89076684678456,88.89076684678456,88.89076684678456,"{""10"": 0.8897918707754224, ""11"": 0.8880234661602686}"
506,101.2,135.99943440428382,87.54936682657905,87.54936682657905,87.54936682657905,"{""10"": 0.8766968102863218, ""11"": 0.874290526245259}"
507,101.4,136.1994344042838,86.38651396537111,86.38651396537111,86.38651396537111,"{""10"": 0.8649844959509064, ""11"": 0.8627457833565156}"
508,101.6,136.3994344042838,85.09741293315759,85.09741293315759,85.09741293315759,"{""10"": 0.852122830534942, ""11"": 0.8498254281282096}"
509,101.8,136.59943440428378,83.95588631066086,83.95588631066086,83.95588631066086,"{""10"": 0.8409937868095041, ""11"": 0.838123939403713}"
510,102.0,136.7994344042838,82.78103759552694,82.78103759552694,82.78103759552694,"{""10"": 0.8291441514190138, ""11"": 0.826476600491525}"
511,102.2,136.99943440428382,81.73027179032562,81.73027179032562,81.73027179032562,"{""10"": 0.818638185845945, ""11"": 0.8159672499605674}"
512,102.4,137.1994344042838,80.62239920720795,80.62239920720795,80.62239920720795,"{""10"": 0.8075853557429399, ""11"": 0.8048626284012191}"
513,102.6,137.3994344042838,79.57800755794608,79.57800755794608,79.57800755794608,"{""10"": 0.7973463631988508, ""11"": 0.7942137879600708}"
514,102.8,137.59943440428378,78.55418933465597,78.55418933465597,78.55418933465597,"{""10"": 0.7870530503063236, ""11"": 0.7840307363867957}"
515,103.0,137.7994344042838,77.49051931478579,77.49051931478579,77.49051931478579,"{""10"": 0.7761761220648168, ""11"": 0.7736342642308991}"
516,103.2,137.99943440428382,76.40518040723964,76.40518040723964,76.40518040723964,"{""10"": 0.7655758653581999, ""11"": 0.7625277427865929}"
517,103.4,138.1994344042838,75.3252585783182,75.3252585783182,75.3252585783182,"{""10"": 0.7548246861711058, ""11"": 0.7516804853952583}"
518,103.6,138.3994344042838,74.21922900778908,74.21922900778908,74.21922900778908,"{""10"": 0.7436764368016912, ""11"": 0.7407081433540904}"
519,103.8,138.59943440428378,73.10307153677145,73.10307153677145,73.10307153677145,"{""10"": 0.73246901965442, ""11"": 0.7295924110810091}"
520,104.0,138.7994344042838,71.94607279850254,71.94607279850254,71.94607279850254,"{""10"": 0.7210224777680595, ""11"": 0.7178989782019913}"
521,104.2,138.99943440428382,70.7654982256381,70.7654982256381,70.7654982256381,"{""10"": 0.7091204846315557, ""11"": 0.7061894798812063}"
522,104.4,139.1994344042838,69.58673542576051,69.58673542576051,69.58673542576051,"{""10"": 0.6973620079260225, ""11"": 0.6943727005891878}"
523,104.6,139.3994344042838,68.434754332624,68.434754332624,68.434754332624,"{""10"": 0.6857399169840178, ""11"": 0.682955169668462}"
524,104.8,139.59943440428378,67.6930153374705,67.6930153374705,67.6930153374705,"{""10"": 0.6786094124821959, ""11"": 0.6752508942672141}"
525,105.0,139.7994344042838,67.55757263493547,67.55757263493547,67.55757263493547,"{""10"": 0.6770501341892055, ""11"": 0.674101318509504}"
526,105.2,139.99943440428382,67.54372832418242,67.54372832418242,67.54372832418242,"{""10"": 0.6769857520701382, ""11"": 0.6738888144135105}"
527,105.4,140.1994344042838,67.54045837961338,67.54045837961338,67.54045837961338,"{""10"": 0.676818920842974, ""11"": 0.6739902467492936}"
528,105.6,140.3994344042838,67.51852683356101,67.51852683356101,67.53886983507869,"{""10"": 0.6768190056717281, ""11"": 0.673551530999492}"
529,105.8,140.59943440428378,67.53886983507869,67.53886983507869,67.53886983507869,"{""10"": 0.676758149463915, ""11"": 0.6740192472376587}"
530,106.0,140.7994344042838,67.53270422382187,67.53270422382187,67.53886983507869,"{""10"": 0.6766985535393865, ""11"": 0.673955530937051}"
531,106.2,140.99943440428382,67.66374553699245,67.66374553699245,67.66374553699245,"{""10"": 0.6781094842072969, ""11"": 0.6751654265325521}"
532,106.4,141.1994344042838,68.35511730832407,68.35511730832407,68.35511730832407,"{""10"": 0.6849279001276007, ""11"": 0.6821744460388807}"
533,106.6,141.3994344042838,69.0457756146386,69.0457756146386,69.0457756146386,"{""10"": 0.6919138260506784, ""11"": 0.6890016862420935}"
534,106.8,141.59943440428378,69.95674163198188,69.95674163198188,69.95674163198188,"{""10"": 0.7009239622374722, ""11"": 0.6982108704021653}"
535,107.0,141.7994344042838,70.96407357300825,70.96407357300825,70.96407357300825,"{""10"": 0.7110210130063792, ""11"": 0.7082604584537858}"
536,107.2,141.99943440428382,72.12088359628135,72.12088359628135,72.12088359628135,"{""10"": 0.7226853314844519, ""11"": 0.719732340441175}"
537,107.4,142.1994344042838,73.40103027230246,73.40103027230246,73.40103027230246,"{""10"": 0.7354256991497733, ""11"": 0.7325949062962759}"
538,107.6,142.3994344042838,74.6095021148007,74.6095021148007,74.6095021148007,"{""10"": 0.7474369889280563, ""11"": 0.7447530533679577}"
539,107.8,142.59943440428378,75.8722778664904,75.8722778664904,75.8722778664904,"{""10"": 0.7601959339771199, ""11"": 0.757249623352688}"
540,108.0,142.7994344042838,77.15151225023165,77.15151225023165,77.15151225023165,"{""10"": 0.7730137418168339, ""11"": 0.770016503187799}"
541,108.2,142.99943440428382,78.47461100927065,78.47461100927065,78.47461100927065,"{""10"": 0.7859985114425537, ""11"": 0.7834937087428591}"
542,108.4,143.1994344042838,79.88221697473311,79.88221697473311,79.88221697473311,"{""10"": 0.8000566987438248, ""11"": 0.7975876407508374}"
543,108.6,143.3994344042838,81.6052595524047,81.6052595524047,81.6052595524047,"{""10"": 0.8173560801192788, ""11"": 0.8147491109288153}"
544,108.8,143.59943440428378,83.04261088168442,83.04261088168442,83.04261088168442,"{""10"": 0.8317430698791584, ""11"": 0.82910914775453}"
545,109.0,143.7994344042838,84.38458399894654,84.38458399894654,84.38458399894654,"{""10"": 0.845019252267301, ""11"": 0.8426724277116298}"
546,109.2,143.99943440428382,86.0638557189916,86.0638557189916,86.0638557189916,"{""10"": 0.8615470989048419, ""11"": 0.85973001547499}"
547,109.4,144.1994344042838,87.68660572558795,87.68660572558795,87.68660572558795,"{""10"": 0.877821797634614, ""11"": 0.8759103168771452}"
548,109.6,144.3994344042838,88.96014700689621,88.96014700689621,88.96014700689621,"{""10"": 0.8905108150362088, ""11"": 0.8886921251017154}"
549,109.8,144.59943440428378,90.06470176551542,90.06470176551542,90.06470176551542,"{""10"": 0.901543692750878, ""11"": 0.8997503425594304}"
550,110.0,144.7994344042838,91.62435964092029,91.62435964092029,91.62435964092029,"{""10"": 0.9168917023197619, ""11"": 0.9155954904986436}"
551,110.2,144.99943440428382,92.70640820512116,92.70640820512116,92.70640820512116,"{""10"": 0.9278110677144331, ""11"": 0.9263170963879901}"
552,110.4,145.1994344042838,93.4735537670597,93.4735537670597,93.4735537670597,"{""10"": 0.9351816326643984, ""11"": 0.9342894426767958}"
553,110.6,145.3994344042838,94.16847234420052,94.16847234420052,94.16847234420052,"{""10"": 0.9423363286387781, ""11"": 0.9410331182452324}"
554,110.8,145.59943440428378,94.79760630451946,94.79760630451946,94.79760630451946,"{""10"": 0.9483538419176172, ""11"": 0.9475982841727719}"
555,111.0,145.7994344042838,95.29134578929637,95.29134578929637,95.29134578929637,"{""10"": 0.9535069633369199, ""11"": 0.9523199524490077}"
556,111.2,145.99943440428382,95.7835247423812,95.7835247423812,95.7835247423812,"{""10"": 0.9581311613653869, ""11"": 0.9575393334822373}"
557,111.4,146.1994344042838,96.21463406536202,96.21463406536202,96.21463406536202,"{""10"": 0.9624885818412899, ""11"": 0.9618040994659504}"
558,111.6,146.3994344042838,96.63240966865183,96.63240966865183,96.63240966865183,"{""10"": 0.9666250485589507, ""11"": 0.966023144814086}"
559,111.8,146.59943440428378,97.03751718736046,97.03751718736046,97.03751718736046,"{""10"": 0.9706029630254812, ""11"": 0.9701473807217281}"
560,112.0,146.7994344042838,97.42484824513988,97.42484824513988,97.42484824513988,"{""10"": 0.9744418468455898, ""11"": 0.9740551180572079}"
561,112.2,146.99943440428382,97.81576412744634,97.81576412744634,97.81576412744634,"{""10"": 0.9782953814041504, ""11"": 0.9780199011447767}"
562,112.4,147.1994344042838,98.13641944842333,98.13641944842333,98.13641944842333,"{""10"": 0.9813742893553765, ""11"": 0.9813540996130901}"
563,112.6,147.3994344042838,98.49420407562958,98.49420407562958,98.49420407562958,"{""10"": 0.9850761370703239, ""11"": 0.9848079444422676}"
564,112.8,147.59943440428378,98.75026546352305,98.75026546352305,98.75026546352305,"{""10"": 0.9875064518370086, ""11"": 0.9874988574334523}"
565,113.0,147.7994344042838,99.10167653581425,99.10167653581425,99.10167653581425,"{""10"": 0.9912694541587326, ""11"": 0.9907640765575525}"
566,113.2,147.99943440428382,99.39647408422464,99.39647408422464,99.39647408422464,"{""10"": 0.9939491421451048, ""11"": 0.993980339539388}"
567,113.4,148.1994344042838,99.70221033266215,99.70221033266215,99.70221033266215,"{""10"": 0.9970035530777367, ""11"": 0.9970406535755062}"
568,113.6,148.3994344042838,99.9458633189889,99.9458633189889,99.87561515080594,"{""10"": 0.9994227609528971, ""11"": 0.999494505426881}"
569,113.8,148.59943440428378,99.87561515080594,99.87561515080594,99.87582287526682,"{""10"": 0.9987983162655696, ""11"": 0.9987139867505493}"
570,114.0,148.7994344042838,99.87582287526682,99.87582287526682,99.87582287526682,"{""10"": 0.9988985223903935, ""11"": 0.998617935114943}"
571,114.2,148.99943440428382,99.8987568158133,99.8987568158133,99.87561515080594,"{""10"": 0.9990251079410027, ""11"": 0.9989500283752633}"
572,114.4,149.1994344042838,99.83491365621619,99.83491365621619,99.8627913056865,"{""10"": 0.9984058360364715, ""11"": 0.9982924370878522}"
573,114.6,149.3994344042838,99.8627913056865,99.8627913056865,99.8627913056865,"{""10"": 0.9986930642698191, ""11"": 0.9985627618439107}"
574,114.8,149.59943440428378,99.85814040061305,99.85814040061305,99.85814040061305,"{""10"": 0.9986354933541389, ""11"": 0.998527314658122}"
575,115.0,149.7994344042838,99.87183584292869,99.87183584292869,99.85814040061305,"{""10"": 0.9988241274641846, ""11"": 0.9986125893943893}"
576,115.2,149.99943440428382,99.84850076586581,99.84850076586581,99.84850076586581,"{""10"": 0.9985862001209496, ""11"": 0.9983838151963667}"
577,115.4,150.1994344042838,99.58023980648689,99.58023980648689,99.58023980648689,"{""10"": 0.9959336552733377, ""11"": 0.9956711408564}"
578,115.6,150.3994344042838,99.17135201122521,99.17135201122521,99.17135201122521,"{""10"": 0.9917635575080851, ""11"": 0.9916634827164191}"
579,115.8,150.59943440428378,98.60498594446948,98.60498594446948,98.60498594446948,"{""10"": 0.9862164527959064, ""11"": 0.9858832660934829}"
580,116.0,150.7994344042838,97.90304829680558,97.90304829680558,97.90304829680558,"{""10"": 0.9792530568534488, ""11"": 0.9788079090826629}"
581,116.2,150.99943440428382,97.03876401181675,97.03876401181675,97.03876401181675,"{""10"": 0.9706381938200459, ""11"": 0.970137086416289}"
582,116.4,151.1994344042838,95.88598675809132,95.88598675809132,95.88598675809132,"{""10"": 0.9591992818160533, ""11"": 0.9585204533457731}"
583,116.6,151.3994344042838,94.68640489090967,94.68640489090967,94.68640489090967,"{""10"": 0.947359924940867, ""11"": 0.9463681728773263}"
584,116.8,151.59943440428378,93.3052619618919,93.3052619618919,93.3052619618919,"{""10"": 0.9337255158382536, ""11"": 0.9323797233995846}"
585,117.0,151.7994344042838,92.12049432121928,92.12049432121928,92.12049432121928,"{""10"": 0.9219313780669445, ""11"": 0.9204785083574412}"
