frame,video_time_s,run_elapsed_s,position_raw,position_percent,position_smooth_percent,visible_moving_markers,marker_progress
380,76.0,93.86054573278606,0.10630489637581353,10.630489637581352,10.630489637581352,2,"{'11': 0.10546963675366978, '10': 0.10714015599795727}"
381,76.2,94.06054100250303,0.11792936970410353,11.792936970410354,11.792936970410354,2,"{'11': 0.11722604848505476, '10': 0.11863269092315232}"
382,76.4,94.26053627221998,0.12926652505572722,12.926652505572722,12.926652505572722,2,"{'11': 0.12838606115317266, '10': 0.13014698895828175}"
383,76.60000000000001,94.46053154193693,0.14133467429403937,14.133467429403938,14.133467429403938,2,"{'11': 0.14043862540975785, '10': 0.1422307231783209}"
384,76.80000000000001,94.66052681165388,0.1533463971909429,15.33463971909429,15.33463971909429,2,"{'11': 0.15227698271171433, '10': 0.15441581167017146}"
385,77.0,94.86052208137082,0.1647743880541897,16.47743880541897,16.47743880541897,2,"{'11': 0.16368368803452638, '10': 0.16586508807385306}"
386,77.2,95.06051735108778,0.1765488333404462,17.65488333404462,17.65488333404462,2,"{'11': 0.17517889195343248, '10': 0.1779187747274599}"
387,77.4,95.26051262080473,0.18826653713801778,18.82665371380178,18.82665371380178,2,"{'11': 0.1871142971210627, '10': 0.18941877715497288}"
388,77.60000000000001,95.46050789052168,0.1994479469405454,19.94479469405454,19.94479469405454,2,"{'11': 0.19804464287168552, '10': 0.20085125100940532}"
389,77.80000000000001,95.66050316023863,0.2112067581020618,21.12067581020618,21.12067581020618,2,"{'11': 0.20980318708700016, '10': 0.2126103291171234}"
390,78.0,95.86049842995558,0.22232608456085662,22.23260845608566,22.23260845608566,2,"{'11': 0.2212196636449031, '10': 0.22343250547681012}"
391,78.2,96.06049369967253,0.23415007215315226,23.415007215315224,23.415007215315224,2,"{'11': 0.23275642666479787, '10': 0.2355437176415066}"
392,78.4,96.26048896938948,0.24585664420180728,24.585664420180727,24.585664420180727,2,"{'11': 0.24446207074574278, '10': 0.24725121765787178}"
393,78.60000000000001,96.46048423910644,0.2583789856101948,25.83789856101948,25.83789856101948,2,"{'11': 0.2571300544148463, '10': 0.2596279168055432}"
394,78.80000000000001,96.66047950882339,0.2706562257823363,27.06562257823363,27.06562257823363,2,"{'11': 0.26928743283484174, '10': 0.27202501872983076}"
395,79.0,96.86047477854034,0.2836796970364096,28.36796970364096,28.36796970364096,2,"{'11': 0.28227884411974075, '10': 0.28508054995307847}"
396,79.2,97.06047004825729,0.2966346311534843,29.66346311534843,29.66346311534843,2,"{'11': 0.2953037908731999, '10': 0.2979654714337687}"
397,79.4,97.26046531797424,0.3104745417900364,31.04745417900364,31.04745417900364,2,"{'11': 0.3091626840705339, '10': 0.31178639950953896}"
398,79.60000000000001,97.46046058769119,0.32445670783800307,32.44567078380031,32.44567078380031,2,"{'11': 0.3229305158744911, '10': 0.32598289980151507}"
399,79.80000000000001,97.66045585740815,0.3373909019150172,33.73909019150172,33.73909019150172,2,"{'11': 0.3360314347807456, '10': 0.33875036904928874}"
400,80.0,97.86045112712509,0.35104082682588544,35.10408268258855,35.10408268258855,2,"{'11': 0.3496065471647448, '10': 0.352475106487026}"
401,80.2,98.06044639684204,0.3634141885460521,36.34141885460521,36.34141885460521,2,"{'11': 0.36194278705333155, '10': 0.3648855900387727}"
402,80.4,98.26044166655899,0.37572833466488875,37.57283346648887,37.57283346648887,2,"{'11': 0.37448981672690196, '10': 0.3769668526028756}"
403,80.60000000000001,98.46043693627594,0.3887262249679384,38.87262249679384,38.87262249679384,2,"{'11': 0.3873314207301829, '10': 0.3901210292056939}"
404,80.80000000000001,98.6604322059929,0.4014899037900259,40.14899037900259,40.14899037900259,2,"{'11': 0.40030926715863563, '10': 0.4026705404214162}"
405,81.0,98.86042747570984,0.41453829935620273,41.45382993562027,41.45382993562027,2,"{'11': 0.4133357255482004, '10': 0.41574087316420505}"
406,81.2,99.06042274542679,0.4268899264992202,42.68899264992202,42.68899264992202,2,"{'11': 0.425671116998825, '10': 0.42810873599961546}"
407,81.4,99.26041801514374,0.43883433447084064,43.883433447084066,43.883433447084066,2,"{'11': 0.437713992801318, '10': 0.4399546761403633}"
408,81.60000000000001,99.4604132848607,0.4511022143365214,45.11022143365214,45.11022143365214,2,"{'11': 0.4499758738417091, '10': 0.45222855483133373}"
409,81.80000000000001,99.66040855457766,0.46325424088544476,46.32542408854447,46.32542408854447,2,"{'11': 0.46214761684768374, '10': 0.4643608649232057}"
410,82.0,99.8604038242946,0.47576987236101886,47.576987236101886,47.576987236101886,2,"{'11': 0.4746498588483681, '10': 0.4768898858736697}"
411,82.2,100.06039909401154,0.48821975714064825,48.82197571406483,48.82197571406483,2,"{'11': 0.48722192683107657, '10': 0.4892175874502199}"
412,82.4,100.2603943637285,0.5016775249956613,50.167752499566134,50.167752499566134,2,"{'11': 0.5007642256986808, '10': 0.5025908242926417}"
413,82.60000000000001,100.46038963344546,0.5149029593393928,51.49029593393928,51.49029593393928,2,"{'11': 0.513671592970294, '10': 0.5161343257084917}"
414,82.80000000000001,100.66038490316241,0.5283377099202127,52.833770992021265,52.833770992021265,2,"{'11': 0.5271083824104139, '10': 0.5295670374300113}"
415,83.0,100.86038017287935,0.5430784446179272,54.30784446179272,54.30784446179272,2,"{'11': 0.5419416591403121, '10': 0.5442152300955423}"
416,83.2,101.0603754425963,0.5582544433864683,55.82544433864683,55.82544433864683,2,"{'11': 0.5574362927815072, '10': 0.5590725939914295}"
417,83.4,101.26037071231326,0.5724724742331686,57.247247423316864,57.247247423316864,2,"{'11': 0.5714032728844185, '10': 0.5735416755819187}"
418,83.60000000000001,101.46036598203021,0.5870250791194436,58.70250791194436,58.70250791194436,2,"{'11': 0.5861767128220552, '10': 0.5878734454168318}"
419,83.80000000000001,101.66036125174716,0.6015097447088894,60.15097447088894,60.15097447088894,2,"{'11': 0.6005305433919356, '10': 0.6024889460258432}"
420,84.0,101.8603565214641,0.6159126598820834,61.59126598820834,61.59126598820834,2,"{'11': 0.6148838219864354, '10': 0.6169414977777316}"
421,84.2,102.06035179118105,0.6299247805381938,62.992478053819376,62.992478053819376,2,"{'11': 0.6289696228085194, '10': 0.630879938267868}"
422,84.4,102.26034706089801,0.6424394128361794,64.24394128361794,64.24394128361794,2,"{'11': 0.6412438034626353, '10': 0.6436350222097236}"
423,84.60000000000001,102.46034233061496,0.6551881701122895,65.51881701122895,65.51881701122895,2,"{'11': 0.6540992220318631, '10': 0.6562771181927158}"
424,84.80000000000001,102.66033760033191,0.6680217675344566,66.80217675344566,66.80217675344566,2,"{'11': 0.6672876851736305, '10': 0.6687558498952829}"
425,85.0,102.86033287004885,0.6821133492616095,68.21133492616094,68.21133492616094,2,"{'11': 0.681252949008154, '10': 0.682973749515065}"
426,85.2,103.06032813976582,0.6943317705366701,69.43317705366701,69.43317705366701,2,"{'11': 0.6934393142265403, '10': 0.6952242268467997}"
427,85.4,103.26032340948277,0.7072399215951876,70.72399215951876,70.72399215951876,2,"{'11': 0.7062835646579315, '10': 0.7081962785324436}"
428,85.60000000000001,103.46031867919972,0.719361734020091,71.93617340200909,71.93617340200909,2,"{'11': 0.7183375296719907, '10': 0.7203859383681912}"
429,85.80000000000001,103.66031394891667,0.7313510601302526,73.13510601302526,73.13510601302526,2,"{'11': 0.7305390543351911, '10': 0.7321630659253141}"
430,86.0,103.8603092186336,0.7435735481501129,74.35735481501129,74.35735481501129,2,"{'11': 0.7428360384530776, '10': 0.7443110578471483}"
431,86.2,104.06030448835057,0.7558131250442714,75.58131250442715,75.58131250442715,2,"{'11': 0.7551584470861089, '10': 0.7564678030024341}"
432,86.4,104.26029975806752,0.7683392551933812,76.83392551933812,76.83392551933812,2,"{'11': 0.7675527690203393, '10': 0.7691257413664231}"
433,86.60000000000001,104.46029502778447,0.7812360451375173,78.12360451375173,78.12360451375173,2,"{'11': 0.7804814356407732, '10': 0.7819906546342614}"
434,86.80000000000001,104.66029029750142,0.7937784389133484,79.37784389133485,79.37784389133485,2,"{'11': 0.7928720886258874, '10': 0.7946847892008094}"
435,87.0,104.86028556721837,0.8087729645502715,80.87729645502715,80.87729645502715,2,"{'11': 0.8080828853072185, '10': 0.8094630437933246}"
436,87.2,105.06028083693532,0.8254403129379937,82.54403129379936,82.54403129379936,2,"{'11': 0.8249182997601758, '10': 0.8259623261158114}"
437,87.4,105.26027610665227,0.8396797772691715,83.96797772691716,83.96797772691716,2,"{'11': 0.8393014249676976, '10': 0.8400581295706456}"
438,87.60000000000001,105.46027137636922,0.853630873613161,85.3630873613161,85.3630873613161,2,"{'11': 0.8530517192263793, '10': 0.8542100279999427}"
439,87.80000000000001,105.66026664608617,0.8701712628761973,87.01712628761973,87.01712628761973,2,"{'11': 0.8698507301351152, '10': 0.8704917956172794}"
440,88.0,105.86026191580312,0.8847456095930346,88.47456095930346,88.47456095930346,2,"{'11': 0.8842896069173937, '10': 0.8852016122686754}"
441,88.2,106.06025718552007,0.8966022404275197,89.66022404275196,89.66022404275196,2,"{'11': 0.8959411390513253, '10': 0.897263341803714}"
442,88.4,106.26025245523702,0.9084946219153187,90.84946219153187,90.84946219153187,2,"{'11': 0.9081424134702406, '10': 0.9088468303603968}"
443,88.60000000000001,106.46024772495397,0.922993260855673,92.2993260855673,92.2993260855673,2,"{'11': 0.9226374220768269, '10': 0.9233490996345192}"
444,88.80000000000001,106.66024299467094,0.9310609950727876,93.10609950727876,93.10609950727876,2,"{'11': 0.9306913380352706, '10': 0.9314306521103046}"
445,89.0,106.86023826438787,0.9384656843768868,93.84656843768869,93.84656843768869,2,"{'11': 0.9382044485460893, '10': 0.9387269202076842}"
446,89.2,107.06023353410482,0.9444013803691924,94.44013803691924,94.44013803691924,2,"{'11': 0.944147578037101, '10': 0.9446551827012837}"
447,89.4,107.26022880382178,0.9504007618315706,95.04007618315707,95.04007618315707,2,"{'11': 0.9500386374022473, '10': 0.950762886260894}"
448,89.60000000000001,107.46022407353873,0.9553479049934706,95.53479049934705,95.53479049934705,2,"{'11': 0.9553168227613856, '10': 0.9553789872255555}"
449,89.80000000000001,107.66021934325569,0.9599260723657845,95.99260723657845,95.99260723657845,2,"{'11': 0.9596272742768314, '10': 0.9602248704547377}"
450,90.0,107.86021461297263,0.964521467386986,96.4521467386986,96.4521467386986,2,"{'11': 0.9644008020714191, '10': 0.9646421327025527}"
451,90.2,108.06020988268958,0.9687833588925798,96.87833588925798,96.87833588925798,2,"{'11': 0.9685608383081981, '10': 0.9690058794769616}"
452,90.4,108.26020515240653,0.9728067959049957,97.28067959049957,97.28067959049957,2,"{'11': 0.9724805344179595, '10': 0.9731330573920319}"
453,90.60000000000001,108.46020042212349,0.9767910040324295,97.67910040324294,97.67910040324294,2,"{'11': 0.9766152883623126, '10': 0.9769667197025463}"
454,90.80000000000001,108.66019569184044,0.9799915809042691,97.9991580904269,97.9991580904269,2,"{'11': 0.9795573144782088, '10': 0.9804258473303293}"
455,91.0,108.86019096155738,0.9834491067525553,98.34491067525552,98.34491067525552,2,"{'11': 0.9833185974466315, '10': 0.9835796160584789}"
456,91.2,109.06018623127433,0.9869254972777096,98.69254972777097,98.69254972777097,2,"{'11': 0.9867638952353713, '10': 0.9870870993200479}"
457,91.4,109.26018150099128,0.9904183514656397,99.04183514656397,99.04183514656397,2,"{'11': 0.9901624237645962, '10': 0.9906742791666834}"
458,91.60000000000001,109.46017677070824,0.9933353349466627,99.33353349466627,99.33353349466627,2,"{'11': 0.9930722849051721, '10': 0.9935983849881534}"
459,91.80000000000001,109.6601720404252,0.9961293531638751,99.6129353163875,99.6129353163875,2,"{'11': 0.9960466227821183, '10': 0.996212083545632}"
460,92.0,109.86016731014213,0.9981536789636083,99.81536789636083,99.81536789636083,2,"{'11': 0.9977612799168979, '10': 0.9985460780103188}"
461,92.2,110.06016257985908,1.0003553084943837,100.0,100.0,2,"{'11': 1.0001955583123137, '10': 1.0005150586764537}"
462,92.4,110.26015784957605,1.000154301263482,100.0,100.0,2,"{'11': 1.0000870455924622, '10': 1.0002215569345019}"
463,92.60000000000001,110.460153119293,0.9996439081786163,99.96439081786163,99.99993743889175,2,"{'11': 0.9993083625455547, '10': 0.9999794538116779}"
464,92.80000000000001,110.66014838900995,0.9999993743889175,99.99993743889175,99.99993743889175,2,"{'11': 0.9996320057509144, '10': 1.0003667430269205}"
465,93.0,110.86014365872688,1.000556706467168,100.0,100.0,2,"{'11': 1.0003714769819505, '10': 1.0007419359523857}"
466,93.2,111.06013892844383,1.0003485843224833,100.0,100.0,2,"{'11': 1.0001542579025178, '10': 1.0005429107424488}"
467,93.4,111.2601341981608,1.000369940544163,100.0,100.0,2,"{'11': 1.0003030567003057, '10': 1.0004368243880206}"
468,93.60000000000001,111.46012946787775,1.0002500691138239,100.0,100.0,2,"{'11': 1.0001546545938735, '10': 1.0003454836337744}"
469,93.80000000000001,111.6601247375947,0.9994745290481497,99.94745290481497,99.94745290481497,2,"{'11': 0.9994595711788287, '10': 0.9994894869174706}"
470,94.0,111.86012000731164,0.994982838752537,99.4982838752537,99.4982838752537,2,"{'11': 0.9947102098994027, '10': 0.9952554676056712}"
471,94.2,112.0601152770286,0.9895200081952487,98.95200081952487,98.95200081952487,2,"{'11': 0.9892558272350666, '10': 0.9897841891554308}"
472,94.4,112.26011054674555,0.9831406295158265,98.31406295158264,98.31406295158264,2,"{'11': 0.9830689320324802, '10': 0.9832123269991727}"
473,94.60000000000001,112.4601058164625,0.974746393589291,97.47463935892911,97.47463935892911,2,"{'11': 0.9744414014448856, '10': 0.9750513857336965}"
474,94.80000000000001,112.66010108617945,0.9643094789022557,96.43094789022557,96.43094789022557,2,"{'11': 0.9641576122952361, '10': 0.9644613455092753}"
475,95.0,112.86009635589639,0.9526599593448037,95.26599593448037,95.26599593448037,2,"{'11': 0.9522221295452742, '10': 0.9530977891443333}"
476,95.2,113.06009162561335,0.9389066718966346,93.89066718966346,93.89066718966346,2,"{'11': 0.9387889940772536, '10': 0.9390243497160157}"
477,95.4,113.2600868953303,0.9265630003414556,92.65630003414556,92.65630003414556,2,"{'11': 0.9261901341881952, '10': 0.9269358664947159}"
478,95.60000000000001,113.46008216504725,0.9161933386329595,91.61933386329595,91.61933386329595,2,"{'11': 0.9157607946515707, '10': 0.9166258826143482}"
479,95.80000000000001,113.6600774347642,0.905975063694691,90.5975063694691,90.5975063694691,2,"{'11': 0.9055747066579578, '10': 0.9063754207314243}"
480,96.0,113.86007270448114,0.8919264852010195,89.19264852010194,89.19264852010194,2,"{'11': 0.8914973785114639, '10': 0.892355591890575}"
481,96.2,114.0600679741981,0.8802304883849494,88.02304883849494,88.02304883849494,2,"{'11': 0.8799076434386596, '10': 0.8805533333312392}"
482,96.4,114.26006324391506,0.8675338105068289,86.75338105068289,86.75338105068289,2,"{'11': 0.8669759194933834, '10': 0.8680917015202745}"
483,96.60000000000001,114.460058513632,0.8552446576426038,85.52446576426038,85.52446576426038,2,"{'11': 0.8546802568505419, '10': 0.8558090584346657}"
484,96.80000000000001,114.66005378334896,0.8433413484809419,84.3341348480942,84.3341348480942,2,"{'11': 0.8426682392142733, '10': 0.8440144577476105}"
485,97.0,114.86004905306591,0.8322408141036599,83.224081410366,83.224081410366,2,"{'11': 0.831502113325687, '10': 0.8329795148816329}"
486,97.2,115.06004432278286,0.8206984224180712,82.06984224180712,82.06984224180712,2,"{'11': 0.8200518783534255, '10': 0.8213449664827169}"
487,97.4,115.26003959249981,0.8107133877203485,81.07133877203485,81.07133877203485,2,"{'11': 0.809962246660046, '10': 0.8114645287806509}"
488,97.60000000000001,115.46003486221676,0.7998429288591133,79.98429288591133,79.98429288591133,2,"{'11': 0.799090879404834, '10': 0.8005949783133928}"
489,97.80000000000001,115.66003013193371,0.7894586983695974,78.94586983695973,78.94586983695973,2,"{'11': 0.7887971942226681, '10': 0.7901202025165266}"
490,98.0,115.86002540165066,0.7788806270987956,77.88806270987956,77.88806270987956,2,"{'11': 0.777973859658251, '10': 0.7797873945393401}"
491,98.2,116.06002067136761,0.7682369107749172,76.82369107749172,76.82369107749172,2,"{'11': 0.7673303748335797, '10': 0.7691434467162546}"
492,98.4,116.26001594108456,0.7574755655708362,75.74755655708361,75.74755655708361,2,"{'11': 0.7566320407557757, '10': 0.7583190903858966}"
493,98.60000000000001,116.46001121080151,0.7470899937320332,74.70899937320333,74.70899937320333,2,"{'11': 0.7461420278310485, '10': 0.7480379596330179}"
494,98.80000000000001,116.66000648051848,0.7353775881861953,73.53775881861952,73.53775881861952,2,"{'11': 0.7344145146425152, '10': 0.7363406617298754}"
495,99.0,116.86000175023541,0.7243565207316884,72.43565207316884,72.43565207316884,2,"{'11': 0.723590819305281, '10': 0.7251222221580957}"
496,99.2,117.05999701995236,0.7131558122163597,71.31558122163597,71.31558122163597,2,"{'11': 0.7119809776073044, '10': 0.7143306468254151}"
497,99.4,117.25999228966931,0.6997235059385758,69.97235059385758,69.97235059385758,2,"{'11': 0.698609347961793, '10': 0.7008376639153586}"
498,99.60000000000001,117.45998755938626,0.690611365018424,69.0611365018424,69.0611365018424,2,"{'11': 0.6895148217846843, '10': 0.6917079082521639}"
499,99.80000000000001,117.65998282910323,0.678054751483584,67.8054751483584,67.8054751483584,2,"{'11': 0.6768546378869381, '10': 0.6792548650802298}"
500,100.0,117.85997809882016,0.6691735812303063,66.91735812303064,66.91735812303064,2,"{'11': 0.6680022397615518, '10': 0.6703449226990609}"
501,100.2,118.05997336853711,0.6635437929042196,66.35437929042196,66.48904879993334,2,"{'11': 0.6626616708894696, '10': 0.6644259149189696}"
502,100.4,118.25996863825407,0.6648904879993335,66.48904879993334,66.48904879993334,2,"{'11': 0.6640353066025642, '10': 0.6657456693961028}"
503,100.60000000000001,118.45996390797103,0.664983456894042,66.4983456894042,66.49143228001562,2,"{'11': 0.6640085765274257, '10': 0.6659583372606585}"
504,100.80000000000001,118.65995917768798,0.6649143228001562,66.49143228001562,66.49143228001562,2,"{'11': 0.6640259874683329, '10': 0.6658026581319794}"
505,101.0,118.85995444740492,0.6640877692969004,66.40877692969003,66.44712567822329,2,"{'11': 0.6629868920575465, '10': 0.6651886465362543}"
506,101.2,119.05994971712187,0.6644712567822328,66.44712567822329,66.40877692969003,2,"{'11': 0.6637171126462058, '10': 0.66522540091826}"
507,101.4,119.25994498683882,0.6635634817550158,66.35634817550158,66.44712567822329,2,"{'11': 0.6624903394844344, '10': 0.6646366240255972}"
508,101.60000000000001,119.45994025655578,0.6675516482929074,66.75516482929073,66.75516482929073,2,"{'11': 0.6666752085624168, '10': 0.6684280880233979}"
509,101.80000000000001,119.65993552627273,0.6739321524042745,67.39321524042745,67.39321524042745,2,"{'11': 0.6730222985196533, '10': 0.6748420062888956}"
510,102.0,119.85993079598967,0.6817386423225686,68.17386423225686,68.17386423225686,2,"{'11': 0.6806821034589295, '10': 0.6827951811862076}"
511,102.2,120.05992606570662,0.690289323780833,69.0289323780833,69.0289323780833,2,"{'11': 0.6895186959797498, '10': 0.6910599515819161}"
512,102.4,120.25992133542358,0.7007251148871093,70.07251148871093,70.07251148871093,2,"{'11': 0.6998126386393033, '10': 0.7016375911349153}"
513,102.60000000000001,120.45991660514053,0.7116061094722602,71.16061094722602,71.16061094722602,2,"{'11': 0.7107783714636178, '10': 0.7124338474809027}"
514,102.80000000000001,120.65991187485749,0.7236756130910789,72.36756130910788,72.36756130910788,2,"{'11': 0.722883845603086, '10': 0.7244673805790718}"
515,103.0,120.85990714457442,0.735929097762223,73.5929097762223,73.5929097762223,2,"{'11': 0.7352164096755471, '10': 0.736641785848899}"
516,103.2,121.05990241429137,0.7479584178973888,74.79584178973889,74.79584178973889,2,"{'11': 0.7473627992674412, '10': 0.7485540365273365}"
517,103.4,121.25989768400834,0.7600681392440556,76.00681392440556,76.00681392440556,2,"{'11': 0.7593414541150986, '10': 0.7607948243730125}"
518,103.60000000000001,121.45989295372529,0.7732697616843857,77.32697616843856,77.32697616843856,2,"{'11': 0.7724336404554767, '10': 0.7741058829132946}"
519,103.80000000000001,121.65988822344224,0.7856791529358811,78.56791529358811,78.56791529358811,2,"{'11': 0.7849338486553107, '10': 0.7864244572164516}"
520,104.0,121.85988349315917,0.8000207879393575,80.00207879393575,80.00207879393575,2,"{'11': 0.7993786090633752, '10': 0.8006629668153397}"
521,104.2,122.05987876287614,0.8166954780472249,81.66954780472248,81.66954780472248,2,"{'11': 0.8159055231281125, '10': 0.8174854329663372}"
522,104.4,122.25987403259309,0.8312689516425409,83.1268951642541,83.1268951642541,2,"{'11': 0.8305151059308156, '10': 0.8320227973542663}"
523,104.60000000000001,122.45986930231004,0.8457057094223901,84.57057094223902,84.57057094223902,2,"{'11': 0.8450763213199669, '10': 0.8463350975248132}"
524,104.80000000000001,122.65986457202699,0.862190567204681,86.2190567204681,86.2190567204681,2,"{'11': 0.8617002701354436, '10': 0.8626808642739185}"
525,105.0,122.85985984174393,0.875420157615342,87.5420157615342,87.5420157615342,2,"{'11': 0.8751344383680437, '10': 0.8757058768626403}"
526,105.2,123.05985511146089,0.8883957667444915,88.83957667444915,88.83957667444915,2,"{'11': 0.887993967416644, '10': 0.8887975660723388}"
527,105.4,123.25985038117784,0.9005815621472719,90.05815621472719,90.05815621472719,2,"{'11': 0.9002735992443036, '10': 0.9008895250502403}"
528,105.60000000000001,123.45984565089479,0.9156531611763841,91.5653161176384,91.5653161176384,2,"{'11': 0.9154236193060383, '10': 0.9158827030467298}"
529,105.80000000000001,123.65984092061174,0.9258603520610349,92.58603520610349,92.58603520610349,2,"{'11': 0.925702776431872, '10': 0.9260179276901976}"
530,106.0,123.85983619032869,0.9344770912937428,93.44770912937427,93.44770912937427,2,"{'11': 0.934331331846502, '10': 0.9346228507409837}"
531,106.2,124.05983146004564,0.941821828103873,94.1821828103873,94.1821828103873,2,"{'11': 0.9416938678756864, '10': 0.9419497883320597}"
532,106.4,124.2598267297626,0.9480144035220546,94.80144035220546,94.80144035220546,2,"{'11': 0.9477529658079114, '10': 0.9482758412361977}"
533,106.60000000000001,124.45982199947954,0.9532588714310034,95.32588714310035,95.32588714310035,2,"{'11': 0.9531723308051371, '10': 0.9533454120568697}"
534,106.80000000000001,124.6598172691965,0.9584886330598876,95.84886330598876,95.84886330598876,2,"{'11': 0.958327173084976, '10': 0.9586500930347993}"
535,107.0,124.85981253891345,0.9627704886642077,96.27704886642077,96.27704886642077,2,"{'11': 0.9624646663954065, '10': 0.9630763109330089}"
536,107.2,125.0598078086304,0.9667207887056014,96.67207887056014,96.67207887056014,2,"{'11': 0.9662556600504241, '10': 0.9671859173607787}"
537,107.4,125.25980307834735,0.9710645232051435,97.10645232051435,97.10645232051435,2,"{'11': 0.970768144125677, '10': 0.9713609022846099}"
538,107.60000000000001,125.4597983480643,0.9746524727628662,97.46524727628662,97.46524727628662,2,"{'11': 0.9746056928361603, '10': 0.974699252689572}"
539,107.80000000000001,125.65979361778126,0.9789556825151087,97.89556825151087,97.89556825151087,2,"{'11': 0.9787970781229755, '10': 0.9791142869072418}"
540,108.0,125.8597888874982,0.9826765771162018,98.26765771162019,98.26765771162019,2,"{'11': 0.9824761487159785, '10': 0.9828770055164251}"
541,108.2,126.05978415721515,0.9856601265609782,98.56601265609783,98.56601265609783,2,"{'11': 0.9855101156221064, '10': 0.98581013749985}"
542,108.4,126.2597794269321,0.988964046563596,98.8964046563596,98.8964046563596,2,"{'11': 0.9889432611320528, '10': 0.9889848319951392}"
543,108.60000000000001,126.45977469664905,0.9917171521112433,99.17171521112434,99.17171521112434,2,"{'11': 0.9916255347016723, '10': 0.9918087695208144}"
544,108.80000000000001,126.65976996636601,0.9947733827803421,99.47733827803421,99.47733827803421,2,"{'11': 0.9946782924331817, '10': 0.9948684731275025}"
545,109.0,126.85976523608295,0.9981783529322954,99.81783529322954,99.81783529322954,2,"{'11': 0.9981274873615387, '10': 0.9982292185030522}"
546,109.2,127.0597605057999,1.0006469774882503,100.0,100.0,2,"{'11': 1.00073795418309, '10': 1.0005560007934104}"
547,109.4,127.25975577551685,1.000168851226589,100.0,100.0,2,"{'11': 1.0002628124239195, '10': 1.0000748900292584}"
548,109.60000000000001,127.45975104523382,1.0002575551007138,100.0,100.0,2,"{'11': 1.0001219616225279, '10': 1.0003931485788995}"
549,109.80000000000001,127.65974631495077,0.9996216572750906,99.96216572750906,99.99109071110026,2,"{'11': 0.9993844017183938, '10': 0.9998589128317873}"
550,110.0,127.8597415846677,0.9999109071110026,99.99109071110026,99.99109071110026,2,"{'11': 0.9998044167355211, '10': 1.000017397486484}"
551,110.2,128.05973685438465,1.00008798689639,100.0,99.99109071110026,2,"{'11': 1.0002274729956961, '10': 0.9999485007970838}"
552,110.4,128.25973212410162,0.9996882734246972,99.96882734246972,99.99001173861669,2,"{'11': 0.9995969780693593, '10': 0.9997795687800352}"
553,110.60000000000001,128.45972739381858,0.9999001173861668,99.99001173861669,99.96882734246972,2,"{'11': 0.9998452851768681, '10': 0.9999549495954656}"
554,110.80000000000001,128.65972266353552,0.9994259706355006,99.94259706355007,99.94259706355007,2,"{'11': 0.9995352602922954, '10': 0.9993166809787057}"
555,111.0,128.85971793325245,0.9960214986237869,99.60214986237868,99.60214986237868,2,"{'11': 0.9959190573313002, '10': 0.9961239399162736}"
556,111.2,129.05971320296942,0.9916454381483828,99.16454381483828,99.16454381483828,2,"{'11': 0.9913114630903765, '10': 0.9919794132063889}"
557,111.4,129.25970847268638,0.9848166203266837,98.48166203266837,98.48166203266837,2,"{'11': 0.9846796693237424, '10': 0.9849535713296249}"
558,111.60000000000001,129.45970374240332,0.9766302893107669,97.6630289310767,97.6630289310767,2,"{'11': 0.9763788594078688, '10': 0.976881719213665}"
559,111.80000000000001,129.65969901212029,0.9680734003747845,96.80734003747845,96.80734003747845,2,"{'11': 0.9679154431959266, '10': 0.9682313575536424}"
560,112.0,129.85969428183722,0.9554582635749831,95.54582635749831,95.54582635749831,2,"{'11': 0.9552367835957207, '10': 0.9556797435542455}"
561,112.2,130.05968955155416,0.9435233934855534,94.35233934855533,94.35233934855533,2,"{'11': 0.9433995375149061, '10': 0.9436472494562006}"
562,112.4,130.25968482127112,0.9303457305090288,93.03457305090288,93.03457305090288,2,"{'11': 0.929985140498523, '10': 0.9307063205195346}"
563,112.60000000000001,130.4596800909881,0.9194433074394284,91.94433074394284,91.94433074394284,2,"{'11': 0.9193381899804633, '10': 0.9195484248983934}"
564,112.80000000000001,130.65967536070502,0.9095934519845936,90.95934519845936,90.95934519845936,2,"{'11': 0.9092522884077278, '10': 0.9099346155614596}"
565,113.0,130.85967063042196,0.8952687912923013,89.52687912923012,89.52687912923012,2,"{'11': 0.8950158029153379, '10': 0.8955217796692647}"
566,113.2,131.05966590013892,0.883640997762707,88.3640997762707,88.3640997762707,2,"{'11': 0.8832778352896097, '10': 0.8840041602358043}"
567,113.4,131.2596611698559,0.8711684259445642,87.11684259445643,87.11684259445643,2,"{'11': 0.870816611815623, '10': 0.8715202400735055}"
568,113.60000000000001,131.45965643957283,0.8589417062215754,85.89417062215755,85.89417062215755,2,"{'11': 0.8585473763074845, '10': 0.8593360361356663}"
569,113.80000000000001,131.6596517092898,0.8471958634207348,84.71958634207348,84.71958634207348,2,"{'11': 0.8468417643721551, '10': 0.8475499624693147}"
570,114.0,131.85964697900673,0.8364498659595847,83.64498659595847,83.64498659595847,2,"{'11': 0.8360258417455192, '10': 0.8368738901736501}"
571,114.2,132.0596422487237,0.8250124897548876,82.50124897548876,82.50124897548876,2,"{'11': 0.8245179970521315, '10': 0.8255069824576439}"
572,114.4,132.25963751844063,0.8150818797382715,81.50818797382715,81.50818797382715,2,"{'11': 0.8144439203629533, '10': 0.8157198391135897}"
573,114.60000000000001,132.4596327881576,0.8045602723505988,80.45602723505988,80.45602723505988,2,"{'11': 0.8040231024925129, '10': 0.8050974422086847}"
